1.043000     0.898000     0.764000     0.639000     0.507000     0.386000     0.225000     0.105000     0.080000     0.223000     0.360000     0.489000     0.617000     0.779000     0.943000     1.068000     1.216000     1.350000     1.493000     1.665000     1.769000    
0.810000     0.676000     0.556000     0.422000     0.282000     0.166000     0.069000     0.117000     0.245000     0.382000     0.526000     0.647000     0.806000     0.951000     1.083000     1.232000     1.378000     1.512000     1.634000     1.790000     1.908000    
