52.400000    52.500000    52.600000    52.700000    52.800000    52.900000    53.000000    53.100000    53.200000    53.300000    53.400000    53.500000    53.600000    53.700000    53.800000    53.900000    54.000000    54.100000    54.200000    54.300000    54.400000   
52.500000    52.600000    52.700000    52.800000    52.900000    53.000000    53.100000    53.200000    53.300000    53.400000    53.500000    53.600000    53.700000    53.800000    53.900000    54.000000    54.100000    54.200000    54.300000    54.400000    54.500000   
