1.927000    
1.772000    
1.645000    
1.495000    
1.359000    
1.221000    
1.072000    
0.934000    
0.792000    
0.625000    
0.481000    
0.334000    
0.187000    
0.074000    
0.145000    
0.269000    
0.419000    
0.558000    
0.673000    
0.824000    
0.964000    
