178.082000  
177.911000  
177.928000  
178.004000  
177.563000  
177.192000  
177.246000  
176.199000  
175.123000  
174.095000  
172.755000  
171.083000  
160.932000  
126.738000  
28.259000   
12.762000   
7.436000    
5.611000    
4.541000    
4.125000    
3.157000    
